,para_index,tag,para,num_quotes_up_to_para,num_utterances,raw_utter_list,tokenized_sent,tokenized_sent_clean
130,130,narrative,"An invitation to dinner was soon afterwards dispatched; and already had       Mrs. Bennet planned the courses that were to do credit to her       housekeeping, when an answer arrived which deferred it all. Mr. Bingley       was obliged to be in town the following day, and, consequently, unable to       accept the honour of their invitation, etc. Mrs. Bennet was quite       disconcerted. She could not imagine what business he could have in town so       soon after his arrival in Hertfordshire; and she began to fear that he       might be always flying about from one place to another, and never settled       at Netherfield as he ought to be. Lady Lucas quieted her fears a little by       starting the idea of his being gone to London only to get a large party       for the ball; and a report soon followed that Mr. Bingley was to bring       twelve ladies and seven gentlemen with him to the assembly. The girls       grieved over such a number of ladies, but were comforted the day before       the ball by hearing, that instead of twelve he brought only six with him       from London—his five sisters and a cousin. And when the party       entered the assembly room it consisted of only five altogether—Mr.       Bingley, his two sisters, the husband of the eldest, and another young       man.",132,0,[],[N],[N]
131,131,narrative,"Mr. Bingley was good-looking and gentlemanlike; he had a pleasant       countenance, and easy, unaffected manners. His sisters were fine women,       with an air of decided fashion. His brother-in-law, Mr. Hurst, merely       looked the gentleman; but his friend Mr. Darcy soon drew the attention of       the room by his fine, tall person, handsome features, noble mien, and the       report which was in general circulation within five minutes after his       entrance, of his having ten thousand a year. The gentlemen pronounced him       to be a fine figure of a man, the ladies declared he was much handsomer       than Mr. Bingley, and he was looked at with great admiration for about       half the evening, till his manners gave a disgust which turned the tide of       his popularity; for he was discovered to be proud; to be above his       company, and above being pleased; and not all his large estate in       Derbyshire could then save him from having a most forbidding, disagreeable       countenance, and being unworthy to be compared with his friend.",132,0,[],[N],[N]
132,132,narrative,"Mr. Bingley had soon made himself acquainted with all the principal people       in the room; he was lively and unreserved, danced every dance, was angry       that the ball closed so early, and talked of giving one himself at       Netherfield. Such amiable qualities must speak for themselves. What a       contrast between him and his friend! Mr. Darcy danced only once with Mrs.       Hurst and once with Miss Bingley, declined being introduced to any other       lady, and spent the rest of the evening in walking about the room,       speaking occasionally to one of his own party. His character was decided.       He was the proudest, most disagreeable man in the world, and everybody       hoped that he would never come there again. Amongst the most violent       against him was Mrs. Bennet, whose dislike of his general behaviour was       sharpened into particular resentment by his having slighted one of her       daughters.",132,0,[],[N],[N]
133,133,narrative,"Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit       down for two dances; and during part of that time, Mr. Darcy had been       standing near enough for her to hear a conversation between him and Mr.       Bingley, who came from the dance for a few minutes, to press his friend to       join it.",132,0,[],[N],[N]
134,134,utterance,"""Come, Darcy,"" said he, ""I must have you dance. I hate to see you standing       about by yourself in this stupid manner. You had much better dance.""",136,2,"['""Come, Darcy,""', '""I must have you dance. I hate to see you standing       about by yourself in this stupid manner. You had much better dance.""']","""Come, Darcy,"" [N] ""I must have you dance. I hate to see you standing       about by yourself in this stupid manner. You had much better dance.""","Come, Darcy, [N] I must have you dance. I hate to see you standing       about by yourself in this stupid manner. You had much better dance."
135,135,utterance,"""I certainly shall not. You know how I detest it, unless I am particularly       acquainted with my partner. At such an assembly as this it would be       insupportable. Your sisters are engaged, and there is not another woman in       the room whom it would not be a punishment to me to stand up with.""",138,1,"['""I certainly shall not. You know how I detest it, unless I am particularly       acquainted with my partner. At such an assembly as this it would be       insupportable. Your sisters are engaged, and there is not another woman in       the room whom it would not be a punishment to me to stand up with.""']","""I certainly shall not. You know how I detest it, unless I am particularly       acquainted with my partner. At such an assembly as this it would be       insupportable. Your sisters are engaged, and there is not another woman in       the room whom it would not be a punishment to me to stand up with.""","I certainly shall not. You know how I detest it, unless I am particularly       acquainted with my partner. At such an assembly as this it would be       insupportable. Your sisters are engaged, and there is not another woman in       the room whom it would not be a punishment to me to stand up with."
136,136,utterance,"""I would not be so fastidious as you are,"" cried Mr. Bingley, ""for a       kingdom! Upon my honour, I never met with so many pleasant girls in my       life as I have this evening; and there are several of them you see       uncommonly pretty.""",142,2,"['""I would not be so fastidious as you are,""', '""for a       kingdom! Upon my honour, I never met with so many pleasant girls in my       life as I have this evening; and there are several of them you see       uncommonly pretty.""']","""I would not be so fastidious as you are,"" [N] ""for a       kingdom! Upon my honour, I never met with so many pleasant girls in my       life as I have this evening; and there are several of them you see       uncommonly pretty.""","I would not be so fastidious as you are, [N] for a       kingdom! Upon my honour, I never met with so many pleasant girls in my       life as I have this evening; and there are several of them you see       uncommonly pretty."
137,137,utterance,"""You are dancing with the only handsome girl in the room,"" said Mr.       Darcy, looking at the eldest Miss Bennet.",144,1,"['""You are dancing with the only handsome girl in the room,""']","""You are dancing with the only handsome girl in the room,"" [N]","You are dancing with the only handsome girl in the room, [N]"
138,138,utterance,"""Oh! She is the most beautiful creature I ever beheld! But there is one of       her sisters sitting down just behind you, who is very pretty, and I dare       say very agreeable. Do let me ask my partner to introduce you.""",146,1,"['""Oh! She is the most beautiful creature I ever beheld! But there is one of       her sisters sitting down just behind you, who is very pretty, and I dare       say very agreeable. Do let me ask my partner to introduce you.""']","""Oh! She is the most beautiful creature I ever beheld! But there is one of       her sisters sitting down just behind you, who is very pretty, and I dare       say very agreeable. Do let me ask my partner to introduce you.""","Oh! She is the most beautiful creature I ever beheld! But there is one of       her sisters sitting down just behind you, who is very pretty, and I dare       say very agreeable. Do let me ask my partner to introduce you."
139,139,utterance,"""Which do you mean?"" and turning round he looked for a moment at       Elizabeth, till catching her eye, he withdrew his own and coldly said:       ""She is tolerable, but not handsome enough to tempt me; I am in no       humour at present to give consequence to young ladies who are slighted by       other men. You had better return to your partner and enjoy her smiles, for       you are wasting your time with me.""",150,2,"['""Which do you mean?""', '""She is tolerable, but not handsome enough to tempt me; I am in no       humour at present to give consequence to young ladies who are slighted by       other men. You had better return to your partner and enjoy her smiles, for       you are wasting your time with me.""']","""Which do you mean?"" [N] ""She is tolerable, but not handsome enough to tempt me; I am in no       humour at present to give consequence to young ladies who are slighted by       other men. You had better return to your partner and enjoy her smiles, for       you are wasting your time with me.""","Which do you mean? [N] She is tolerable, but not handsome enough to tempt me; I am in no       humour at present to give consequence to young ladies who are slighted by       other men. You had better return to your partner and enjoy her smiles, for       you are wasting your time with me."
